Cromossomo: 0,IDs: [53, 28, 29, 62],Nomes: [Dev53, Dev28, Dev29, Dev62],Fit: [0.60, 0.80, 0.80, 0.60],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.34
Cromossomo: 13,IDs: [53, 28, 29, 402],Nomes: [Dev53, Dev28, Dev29, Dev402],Fit: [0.6181573900971257, 0.7845904841538379, 0.8094618989448368, 0.7848335521137417],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.36
Cromossomo: 14,IDs: [247, 16, 351, 46],Nomes: [Dev247, Dev16, Dev351, Dev46],Fit: [0.70, 0.7304386814101522, 0.90, 0.7548043928115076],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.09
Cromossomo: 15,IDs: [38, 89, 48, 47],Nomes: [Dev38, Dev89, Dev48, Dev47],Fit: [0.80, 0.80, 0.90, 0.80],Nível: [Senior, Master, Middle, Junior],Total Fit: 0.03
Cromossomo: 16,IDs: [81, 7, 94, 62],Nomes: [Dev81, Dev7, Dev94, Dev62],Fit: [0.80, 0.90, 0.60, 0.60],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.52
Cromossomo: 17,IDs: [247, 174, 351, 311],Nomes: [Dev247, Dev174, Dev351, Dev311],Fit: [0.6732455959910243, 0.80, 0.90, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.44
Cromossomo: 18,IDs: [53, 16, 29, 46],Nomes: [Dev53, Dev16, Dev29, Dev46],Fit: [0.6372769900780073, 0.7458634375468197, 0.8376373015299794, 0.7680301029024366],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.18
Cromossomo: 19,IDs: [45, 85, 28, 38],Nomes: [Dev45, Dev85, Dev28, Dev38],Fit: [0.70, 0.80, 0.80, 0.80],Nível: [Junior, Master, Middle, Senior],Total Fit: 0.03
Cromossomo: 20,IDs: [81, 7, 94, 62],Nomes: [Dev81, Dev7, Dev94, Dev62],Fit: [0.80, 0.90, 0.60, 0.60],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.52
Cromossomo: 21,IDs: [247, 174, 351, 46],Nomes: [Dev247, Dev174, Dev351, Dev46],Fit: [0.6574084920685892, 0.7799502134882703, 0.8905941294016518, 0.7715551970300976],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.09
Cromossomo: 22,IDs: [53, 7, 94, 311],Nomes: [Dev53, Dev7, Dev94, Dev311],Fit: [0.6407158243701947, 0.90, 1.00, 0.7954338835720721],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 23,IDs: [104, 48, 38, 85],Nomes: [Dev104, Dev48, Dev38, Dev85],Fit: [0.60, 0.90, 0.80, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 24,IDs: [81, 7, 94, 62],Nomes: [Dev81, Dev7, Dev94, Dev62],Fit: [0.80, 0.90, 0.60, 0.60],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.52
Cromossomo: 25,IDs: [202, 7, 351, 85],Nomes: [Dev202, Dev7, Dev351, Dev85],Fit: [0.70, 0.90, 0.884462504445122, 0.7974573832954399],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.39
Cromossomo: 26,IDs: [247, 48, 38, 46],Nomes: [Dev247, Dev48, Dev38, Dev46],Fit: [0.6391371949274843, 0.8490539767678154, 0.825786131558391, 0.7809324292025439],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 27,IDs: [56, 8, 17, 89],Nomes: [Dev56, Dev8, Dev17, Dev89],Fit: [0.80, 0.70, 0.70, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 28,IDs: [81, 7, 94, 62],Nomes: [Dev81, Dev7, Dev94, Dev62],Fit: [0.80, 0.90, 0.60, 0.60],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.52
Cromossomo: 29,IDs: [53, 28, 38, 85],Nomes: [Dev53, Dev28, Dev38, Dev85],Fit: [0.60, 0.80, 0.80, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.21
Cromossomo: 30,IDs: [317, 181, 448, 89],Nomes: [Dev317, Dev181, Dev448, Dev89],Fit: [0.80, 0.90, 0.80, 0.7958249631270053],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 31,IDs: [247, 8, 17, 46],Nomes: [Dev247, Dev8, Dev17, Dev46],Fit: [0.6566004173120473, 0.7064062264108029, 0.7099747107956232, 0.7850079228974214],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 32,IDs: [53, 181, 38, 46],Nomes: [Dev53, Dev181, Dev38, Dev46],Fit: [0.6120683590480247, 0.90, 0.794978602626565, 0.789017367425378],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.62
Cromossomo: 33,IDs: [81, 7, 94, 62],Nomes: [Dev81, Dev7, Dev94, Dev62],Fit: [0.80, 0.90, 0.60, 0.60],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.52
Cromossomo: 34,IDs: [45, 16, 27, 89],Nomes: [Dev45, Dev16, Dev27, Dev89],Fit: [0.70, 0.60, 0.70, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.34
Cromossomo: 35,IDs: [247, 8, 17, 85],Nomes: [Dev247, Dev8, Dev17, Dev85],Fit: [0.6381445496176248, 0.728637595199836, 0.7260472698651207, 0.7957743558484596],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 36,IDs: [53, 181, 38, 46],Nomes: [Dev53, Dev181, Dev38, Dev46],Fit: [0.6120683590480247, 0.90, 0.794978602626565, 0.789017367425378],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.62
Cromossomo: 37,IDs: [81, 97, 29, 62],Nomes: [Dev81, Dev97, Dev29, Dev62],Fit: [0.80, 0.70, 0.80, 0.60],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.35
Cromossomo: 38,IDs: [220, 28, 94, 402],Nomes: [Dev220, Dev28, Dev94, Dev402],Fit: [0.90, 0.80, 1.00, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.04
Cromossomo: 39,IDs: [45, 7, 27, 89],Nomes: [Dev45, Dev7, Dev27, Dev89],Fit: [0.7491104085801771, 0.8698928210530426, 0.6643826037251575, 0.7274442939322052],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 40,IDs: [53, 181, 38, 46],Nomes: [Dev53, Dev181, Dev38, Dev46],Fit: [0.6120683590480247, 0.90, 0.794978602626565, 0.789017367425378],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.62
Cromossomo: 41,IDs: [445, 97, 351, 327],Nomes: [Dev445, Dev97, Dev351, Dev327],Fit: [0.90, 0.7174484920425239, 0.90, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.40
Cromossomo: 42,IDs: [220, 28, 29, 62],Nomes: [Dev220, Dev28, Dev29, Dev62],Fit: [0.8633867669682977, 0.7623975887393392, 0.8272122412153098, 0.6112096238130105],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.37
Cromossomo: 43,IDs: [45, 7, 89, 65],Nomes: [Dev45, Dev7, Dev89, Dev65],Fit: [0.70, 0.90, 0.80, 0.60],Nível: [Junior, Middle, Master, Senior],Total Fit: 0.03
Cromossomo: 44,IDs: [53, 181, 38, 46],Nomes: [Dev53, Dev181, Dev38, Dev46],Fit: [0.6120683590480247, 0.90, 0.794978602626565, 0.789017367425378],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.62
Cromossomo: 45,IDs: [445, 28, 351, 327],Nomes: [Dev445, Dev28, Dev351, Dev327],Fit: [0.90, 0.741173200636891, 0.90, 0.7955131737167929],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.40
Cromossomo: 46,IDs: [220, 97, 29, 62],Nomes: [Dev220, Dev97, Dev29, Dev62],Fit: [0.8692228494267086, 0.7302667307271484, 0.8383914043725692, 0.6303939887285629],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.37
Cromossomo: 47,IDs: [8, 85, 45, 17],Nomes: [Dev8, Dev85, Dev45, Dev17],Fit: [0.70, 0.80, 0.70, 0.70],Nível: [Middle, Master, Junior, Senior],Total Fit: 0.03
Cromossomo: 48,IDs: [53, 181, 38, 46],Nomes: [Dev53, Dev181, Dev38, Dev46],Fit: [0.6120683590480247, 0.90, 0.794978602626565, 0.789017367425378],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.62
Cromossomo: 49,IDs: [445, 28, 351, 327],Nomes: [Dev445, Dev28, Dev351, Dev327],Fit: [0.8894046010399705, 0.7400563029222523, 0.8805262200051804, 0.7630527272867162],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.39
Cromossomo: 50,IDs: [220, 97, 29, 46],Nomes: [Dev220, Dev97, Dev29, Dev46],Fit: [0.875628205585162, 0.7312309224529009, 0.8617288546136281, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 51,IDs: [89, 65, 56, 48],Nomes: [Dev89, Dev65, Dev56, Dev48],Fit: [0.80, 0.60, 0.80, 0.90],Nível: [Master, Senior, Junior, Middle],Total Fit: 0.03
Cromossomo: 52,IDs: [53, 181, 38, 46],Nomes: [Dev53, Dev181, Dev38, Dev46],Fit: [0.6120683590480247, 0.90, 0.794978602626565, 0.789017367425378],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.62
Cromossomo: 53,IDs: [445, 97, 351, 327],Nomes: [Dev445, Dev97, Dev351, Dev327],Fit: [0.8860414106593668, 0.731767794533688, 0.8798670047044294, 0.7721120844501305],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.39
Cromossomo: 54,IDs: [220, 28, 94, 62],Nomes: [Dev220, Dev28, Dev94, Dev62],Fit: [0.8816219211153703, 0.738235049584929, 1.00, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 55,IDs: [],Nomes: [],Fit: [],Nível: [],Total Fit: 0.00
Cromossomo: 56,IDs: [220, 7, 94, 62],Nomes: [Dev220, Dev7, Dev94, Dev62],Fit: [0.8817170172843096, 0.90, 1.00, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.64
Cromossomo: 57,IDs: [53, 181, 38, 46],Nomes: [Dev53, Dev181, Dev38, Dev46],Fit: [0.6120683590480247, 0.90, 0.794978602626565, 0.789017367425378],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.62
Cromossomo: 58,IDs: [445, 97, 351, 327],Nomes: [Dev445, Dev97, Dev351, Dev327],Fit: [0.8842333393188586, 0.7328595922547858, 0.9018934488364437, 0.781365607940272],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.40
Cromossomo: 59,IDs: [55, 17, 85, 16],Nomes: [Dev55, Dev17, Dev85, Dev16],Fit: [0.70, 0.70, 0.80, 0.60],Nível: [Junior, Senior, Master, Middle],Total Fit: 0.03
Cromossomo: 60,IDs: [220, 7, 94, 62],Nomes: [Dev220, Dev7, Dev94, Dev62],Fit: [0.8817170172843096, 0.90, 1.00, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.64
Cromossomo: 61,IDs: [445, 181, 94, 46],Nomes: [Dev445, Dev181, Dev94, Dev46],Fit: [0.8557033746753349, 0.8808810956247525, 1.00, 0.7859619261653141],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.11
Cromossomo: 62,IDs: [53, 97, 351, 327],Nomes: [Dev53, Dev97, Dev351, Dev327],Fit: [0.7458363772067145, 0.799117772130362, 0.8711481290212928, 0.7851659903500645],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 63,IDs: [104, 8, 38, 89],Nomes: [Dev104, Dev8, Dev38, Dev89],Fit: [0.60, 0.70, 0.80, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 64,IDs: [220, 7, 94, 62],Nomes: [Dev220, Dev7, Dev94, Dev62],Fit: [0.8817170172843096, 0.90, 1.00, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.64
Cromossomo: 65,IDs: [445, 181, 94, 89],Nomes: [Dev445, Dev181, Dev94, Dev89],Fit: [0.8234237937786048, 0.8438975161451447, 0.9481481233290535, 0.7946278302741124],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 66,IDs: [305, 7, 38, 46],Nomes: [Dev305, Dev7, Dev38, Dev46],Fit: [0.80, 0.90, 0.8715972494535824, 0.7883463997837703],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 67,IDs: [],Nomes: [],Fit: [],Nível: [],Total Fit: 0.00
Cromossomo: 68,IDs: [220, 7, 94, 62],Nomes: [Dev220, Dev7, Dev94, Dev62],Fit: [0.8817170172843096, 0.90, 1.00, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.64
Cromossomo: 69,IDs: [445, 181, 38, 46],Nomes: [Dev445, Dev181, Dev38, Dev46],Fit: [0.8215491113914057, 0.8590126226627013, 0.9098700599177825, 0.7904117290785895],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.17
Cromossomo: 70,IDs: [335, 7, 94, 89],Nomes: [Dev335, Dev7, Dev94, Dev89],Fit: [0.90, 0.8856326537732764, 0.9359880228032778, 0.7942507601490745],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.04
Cromossomo: 71,IDs: [],Nomes: [],Fit: [],Nível: [],Total Fit: 0.00
Cromossomo: 72,IDs: [220, 7, 94, 62],Nomes: [Dev220, Dev7, Dev94, Dev62],Fit: [0.8817170172843096, 0.90, 1.00, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.64
Cromossomo: 73,IDs: [335, 7, 38, 89],Nomes: [Dev335, Dev7, Dev38, Dev89],Fit: [0.8882537232743029, 0.8795956730141354, 0.921390900194878, 0.7933903868371351],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.07
Cromossomo: 74,IDs: [220, 181, 94, 311],Nomes: [Dev220, Dev181, Dev94, Dev311],Fit: [0.90, 0.8628836847460817, 0.9335377079143953, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 75,IDs: [55, 8, 29, 46],Nomes: [Dev55, Dev8, Dev29, Dev46],Fit: [0.70, 0.70, 0.80, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 76,IDs: [220, 7, 94, 62],Nomes: [Dev220, Dev7, Dev94, Dev62],Fit: [0.8817170172843096, 0.90, 1.00, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.64
Cromossomo: 77,IDs: [55, 7, 29, 46],Nomes: [Dev55, Dev7, Dev29, Dev46],Fit: [0.7702679481304641, 0.8357244362552655, 0.8214429659346402, 0.7974472680016014],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.58
Cromossomo: 78,IDs: [446, 181, 94, 89],Nomes: [Dev446, Dev181, Dev94, Dev89],Fit: [0.80, 0.90, 1.00, 0.7953460906174332],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.17
Cromossomo: 79,IDs: [81, 38, 48, 85],Nomes: [Dev81, Dev38, Dev48, Dev85],Fit: [0.80, 0.80, 0.90, 0.80],Nível: [Junior, Senior, Middle, Master],Total Fit: 0.03
Cromossomo: 80,IDs: [220, 7, 94, 62],Nomes: [Dev220, Dev7, Dev94, Dev62],Fit: [0.8817170172843096, 0.90, 1.00, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.64
Cromossomo: 81,IDs: [446, 7, 94, 46],Nomes: [Dev446, Dev7, Dev94, Dev46],Fit: [0.7944309517888091, 0.8504480108900938, 0.9514485721270484, 0.7970684195421941],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.17
Cromossomo: 82,IDs: [55, 181, 94, 89],Nomes: [Dev55, Dev181, Dev94, Dev89],Fit: [0.7785444771859793, 0.90, 0.9646860474004362, 0.7958795432922797],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 83,IDs: [104, 29, 85, 16],Nomes: [Dev104, Dev29, Dev85, Dev16],Fit: [0.60, 0.80, 0.80, 0.60],Nível: [Junior, Senior, Master, Middle],Total Fit: 0.03
Cromossomo: 84,IDs: [220, 7, 94, 62],Nomes: [Dev220, Dev7, Dev94, Dev62],Fit: [0.8817170172843096, 0.90, 1.00, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.64
Cromossomo: 85,IDs: [446, 181, 94, 327],Nomes: [Dev446, Dev181, Dev94, Dev327],Fit: [0.7869998476089968, 0.90, 0.9585770228465301, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.17
Cromossomo: 86,IDs: [55, 7, 94, 46],Nomes: [Dev55, Dev7, Dev94, Dev46],Fit: [0.7853617290167207, 0.8538794245517412, 0.9575219235955735, 0.7970553293308981],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 87,IDs: [85, 104, 38, 28],Nomes: [Dev85, Dev104, Dev38, Dev28],Fit: [0.80, 0.60, 0.80, 0.80],Nível: [Master, Junior, Senior, Middle],Total Fit: 0.03
Cromossomo: 88,IDs: [220, 7, 94, 62],Nomes: [Dev220, Dev7, Dev94, Dev62],Fit: [0.8817170172843096, 0.90, 1.00, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.64
Cromossomo: 89,IDs: [229, 7, 94, 327],Nomes: [Dev229, Dev7, Dev94, Dev327],Fit: [0.80, 0.8722300208860676, 0.9575315393344211, 0.7991028731754074],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.17
Cromossomo: 90,IDs: [55, 181, 94, 46],Nomes: [Dev55, Dev181, Dev94, Dev46],Fit: [0.7858987490489062, 0.8782341855900642, 0.957788268495563, 0.7983259091996731],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.10
Cromossomo: 91,IDs: [47, 16, 38, 85],Nomes: [Dev47, Dev16, Dev38, Dev85],Fit: [0.80, 0.60, 0.80, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 92,IDs: [220, 7, 94, 62],Nomes: [Dev220, Dev7, Dev94, Dev62],Fit: [0.8817170172843096, 0.90, 1.00, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.64
Cromossomo: 93,IDs: [55, 183, 94, 311],Nomes: [Dev55, Dev183, Dev94, Dev311],Fit: [0.7912369686551275, 0.80, 0.9366495035646365, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 94,IDs: [47, 16, 94, 46],Nomes: [Dev47, Dev16, Dev94, Dev46],Fit: [0.7947804064924212, 0.6018266887046371, 0.9363955980340007, 0.7990912642160466],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 95,IDs: [81, 8, 65, 89],Nomes: [Dev81, Dev8, Dev65, Dev89],Fit: [0.80, 0.70, 0.60, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 96,IDs: [220, 7, 94, 62],Nomes: [Dev220, Dev7, Dev94, Dev62],Fit: [0.8817170172843096, 0.90, 1.00, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.64
Cromossomo: 97,IDs: [56, 48, 27, 85],Nomes: [Dev56, Dev48, Dev27, Dev85],Fit: [0.80, 0.90, 0.70, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.13
Cromossomo: 98,IDs: [356, 269, 65, 311],Nomes: [Dev356, Dev269, Dev65, Dev311],Fit: [0.80, 0.80, 0.6276184813032304, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.12
Cromossomo: 99,IDs: [47, 8, 94, 46],Nomes: [Dev47, Dev8, Dev94, Dev46],Fit: [0.7965132426453145, 0.6981027312100347, 0.8043672571431798, 0.7994852765082471],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 100,IDs: [220, 7, 94, 62],Nomes: [Dev220, Dev7, Dev94, Dev62],Fit: [0.8817170172843096, 0.90, 1.00, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.64
Cromossomo: 101,IDs: [45, 97, 38, 89],Nomes: [Dev45, Dev97, Dev38, Dev89],Fit: [0.70, 0.70, 0.80, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.24
Cromossomo: 102,IDs: [82, 48, 27, 311],Nomes: [Dev82, Dev48, Dev27, Dev311],Fit: [0.80, 0.8550380586646409, 0.6755464091390142, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.13
Cromossomo: 103,IDs: [56, 269, 65, 85],Nomes: [Dev56, Dev269, Dev65, Dev85],Fit: [0.8, 0.8105026349969214, 0.6420794070933096, 0.8],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.12
Cromossomo: 104,IDs: [220, 7, 94, 62],Nomes: [Dev220, Dev7, Dev94, Dev62],Fit: [0.8817170172843096, 0.90, 1.00, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.64
Cromossomo: 105,IDs: [45, 48, 27, 311],Nomes: [Dev45, Dev48, Dev27, Dev311],Fit: [0.7037596820705089, 0.8466499323850234, 0.6798636617608786, 0.8],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.12
Cromossomo: 106,IDs: [82, 28, 38, 46],Nomes: [Dev82, Dev28, Dev38, Dev46],Fit: [0.7870394092637295, 0.80, 0.7819861375066925, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 107,IDs: [],Nomes: [],Fit: [],Nível: [],Total Fit: 0.00
Cromossomo: 108,IDs: [220, 7, 94, 62],Nomes: [Dev220, Dev7, Dev94, Dev62],Fit: [0.8817170172843096, 0.90, 1.00, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.64
Cromossomo: 109,IDs: [82, 28, 27, 402],Nomes: [Dev82, Dev28, Dev27, Dev402],Fit: [0.7822677620650845, 0.822974769867763, 0.6935603308733336, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.37
Cromossomo: 110,IDs: [45, 48, 38, 46],Nomes: [Dev45, Dev48, Dev38, Dev46],Fit: [0.7344375243172321, 0.829038605834532, 0.779655541952147, 0.8],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 111,IDs: [],Nomes: [],Fit: [],Nível: [],Total Fit: 0.00
Cromossomo: 112,IDs: [308, 48, 27, 198],Nomes: [Dev308, Dev48, Dev27, Dev198],Fit: [0.80, 0.8266666534731959, 0.7108358081880922, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.82
Cromossomo: 113,IDs: [220, 7, 94, 62],Nomes: [Dev220, Dev7, Dev94, Dev62],Fit: [0.8817170172843096, 0.90, 1.00, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.64
Cromossomo: 114,IDs: [45, 28, 38, 46],Nomes: [Dev45, Dev28, Dev38, Dev46],Fit: [0.7393285330307063, 0.8239285264947674, 0.777248080589025, 0.8],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 115,IDs: [56, 97, 65, 89],Nomes: [Dev56, Dev97, Dev65, Dev89],Fit: [0.80, 0.70, 0.60, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 116,IDs: [308, 48, 27, 198],Nomes: [Dev308, Dev48, Dev27, Dev198],Fit: [0.80, 0.8266666534731959, 0.7108358081880922, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.82
Cromossomo: 117,IDs: [56, 7, 94, 89],Nomes: [Dev56, Dev7, Dev94, Dev89],Fit: [0.8213681087807572, 0.8654143668609682, 0.9536108231214533, 0.8],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.62
Cromossomo: 118,IDs: [336, 181, 65, 198],Nomes: [Dev336, Dev181, Dev65, Dev198],Fit: [0.90, 0.90, 0.6533070409858861, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 119,IDs: [16, 104, 29, 85],Nomes: [Dev16, Dev104, Dev29, Dev85],Fit: [0.60, 0.60, 0.80, 0.80],Nível: [Middle, Junior, Senior, Master],Total Fit: 0.03
Cromossomo: 120,IDs: [445, 7, 94, 402],Nomes: [Dev445, Dev7, Dev94, Dev402],Fit: [0.90, 0.8722168142381703, 0.8697516342669049, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 1.45
Cromossomo: 121,IDs: [308, 48, 27, 198],Nomes: [Dev308, Dev48, Dev27, Dev198],Fit: [0.80, 0.8266666534731959, 0.7108358081880922, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.82
Cromossomo: 122,IDs: [336, 181, 65, 198],Nomes: [Dev336, Dev181, Dev65, Dev198],Fit: [0.8780957468759006, 0.8841704856152417, 0.7479470825262375, 0.8],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
