Cromossomo: 0,IDs: [45, 48, 29, 46],Nomes: [Dev45, Dev48, Dev29, Dev46],Fit: [0.70, 0.90, 0.80, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 52,IDs: [82, 28, 29, 62],Nomes: [Dev82, Dev28, Dev29, Dev62],Fit: [0.70, 0.80, 0.80, 0.60],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.70
Cromossomo: 53,IDs: [47, 16, 27, 89],Nomes: [Dev47, Dev16, Dev27, Dev89],Fit: [0.80, 0.60, 0.70, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.14
Cromossomo: 54,IDs: [17, 104, 46, 7],Nomes: [Dev17, Dev104, Dev46, Dev7],Fit: [0.70, 0.60, 0.80, 0.90],Nível: [Senior, Junior, Master, Middle],Total Fit: 0.03
Cromossomo: 55,IDs: [53, 97, 65, 85],Nomes: [Dev53, Dev97, Dev65, Dev85],Fit: [0.60, 0.70, 0.60, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 56,IDs: [82, 28, 29, 62],Nomes: [Dev82, Dev28, Dev29, Dev62],Fit: [0.70, 0.80, 0.80, 0.60],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.70
Cromossomo: 57,IDs: [56, 7, 94, 46],Nomes: [Dev56, Dev7, Dev94, Dev46],Fit: [0.80, 0.90, 0.60, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.56
Cromossomo: 58,IDs: [53, 16, 27, 89],Nomes: [Dev53, Dev16, Dev27, Dev89],Fit: [0.60, 0.60, 0.70, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.14
Cromossomo: 59,IDs: [47, 97, 65, 85],Nomes: [Dev47, Dev97, Dev65, Dev85],Fit: [0.80, 0.70, 0.60, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 60,IDs: [82, 28, 29, 62],Nomes: [Dev82, Dev28, Dev29, Dev62],Fit: [0.70, 0.80, 0.80, 0.60],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.70
Cromossomo: 61,IDs: [56, 7, 27, 89],Nomes: [Dev56, Dev7, Dev27, Dev89],Fit: [0.80, 0.90, 0.70, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.58
Cromossomo: 62,IDs: [47, 85, 38, 97],Nomes: [Dev47, Dev85, Dev38, Dev97],Fit: [0.80, 0.80, 0.80, 0.70],Nível: [Junior, Master, Senior, Middle],Total Fit: 0.25
Cromossomo: 63,IDs: [53, 16, 94, 46],Nomes: [Dev53, Dev16, Dev94, Dev46],Fit: [0.60, 0.60, 0.60, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.16
Cromossomo: 64,IDs: [82, 28, 29, 62],Nomes: [Dev82, Dev28, Dev29, Dev62],Fit: [0.70, 0.80, 0.80, 0.60],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.70
Cromossomo: 65,IDs: [53, 7, 27, 89],Nomes: [Dev53, Dev7, Dev27, Dev89],Fit: [0.60, 0.90, 0.70, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 66,IDs: [47, 97, 65, 85],Nomes: [Dev47, Dev97, Dev65, Dev85],Fit: [0.80, 0.70, 0.60, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 67,IDs: [56, 16, 94, 46],Nomes: [Dev56, Dev16, Dev94, Dev46],Fit: [0.80, 0.60, 0.60, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 68,IDs: [82, 28, 29, 62],Nomes: [Dev82, Dev28, Dev29, Dev62],Fit: [0.70, 0.80, 0.80, 0.60],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.70
Cromossomo: 69,IDs: [47, 7, 27, 89],Nomes: [Dev47, Dev7, Dev27, Dev89],Fit: [0.80, 0.90, 0.70, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 70,IDs: [55, 8, 17, 46],Nomes: [Dev55, Dev8, Dev17, Dev46],Fit: [0.70, 0.70, 0.70, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 71,IDs: [53, 97, 65, 85],Nomes: [Dev53, Dev97, Dev65, Dev85],Fit: [0.60, 0.70, 0.60, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 72,IDs: [82, 28, 29, 62],Nomes: [Dev82, Dev28, Dev29, Dev62],Fit: [0.70, 0.80, 0.80, 0.60],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.70
Cromossomo: 73,IDs: [53, 97, 17, 46],Nomes: [Dev53, Dev97, Dev17, Dev46],Fit: [0.60, 0.70, 0.70, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.17
Cromossomo: 74,IDs: [47, 48, 89, 38],Nomes: [Dev47, Dev48, Dev89, Dev38],Fit: [0.80, 0.90, 0.80, 0.80],Nível: [Junior, Middle, Master, Senior],Total Fit: 0.03
Cromossomo: 75,IDs: [55, 8, 65, 85],Nomes: [Dev55, Dev8, Dev65, Dev85],Fit: [0.70, 0.70, 0.60, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 76,IDs: [82, 28, 29, 62],Nomes: [Dev82, Dev28, Dev29, Dev62],Fit: [0.70, 0.80, 0.80, 0.60],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.70
Cromossomo: 77,IDs: [55, 97, 17, 46],Nomes: [Dev55, Dev97, Dev17, Dev46],Fit: [0.70, 0.70, 0.70, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 78,IDs: [94, 16, 81, 89],Nomes: [Dev94, Dev16, Dev81, Dev89],Fit: [0.60, 0.60, 0.80, 0.80],Nível: [Senior, Middle, Junior, Master],Total Fit: 0.03
Cromossomo: 79,IDs: [53, 8, 65, 85],Nomes: [Dev53, Dev8, Dev65, Dev85],Fit: [0.60, 0.70, 0.60, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 80,IDs: [82, 28, 29, 62],Nomes: [Dev82, Dev28, Dev29, Dev62],Fit: [0.70, 0.80, 0.80, 0.60],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.70
Cromossomo: 81,IDs: [53, 8, 17, 46],Nomes: [Dev53, Dev8, Dev17, Dev46],Fit: [0.60, 0.70, 0.70, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.17
Cromossomo: 82,IDs: [47, 94, 48, 89],Nomes: [Dev47, Dev94, Dev48, Dev89],Fit: [0.80, 0.60, 0.90, 0.80],Nível: [Junior, Senior, Middle, Master],Total Fit: 0.03
Cromossomo: 83,IDs: [55, 97, 65, 85],Nomes: [Dev55, Dev97, Dev65, Dev85],Fit: [0.70, 0.70, 0.60, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 84,IDs: [82, 28, 29, 62],Nomes: [Dev82, Dev28, Dev29, Dev62],Fit: [0.70, 0.80, 0.80, 0.60],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.70
Cromossomo: 85,IDs: [55, 8, 17, 46],Nomes: [Dev55, Dev8, Dev17, Dev46],Fit: [0.70, 0.70, 0.70, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 86,IDs: [53, 97, 65, 85],Nomes: [Dev53, Dev97, Dev65, Dev85],Fit: [0.60, 0.70, 0.60, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 87,IDs: [],Nomes: [],Fit: [],Nível: [],Total Fit: 0.00
Cromossomo: 88,IDs: [82, 28, 29, 62],Nomes: [Dev82, Dev28, Dev29, Dev62],Fit: [0.70, 0.80, 0.80, 0.60],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.70
Cromossomo: 89,IDs: [53, 97, 17, 46],Nomes: [Dev53, Dev97, Dev17, Dev46],Fit: [0.60, 0.70, 0.70, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.17
Cromossomo: 90,IDs: [81, 16, 38, 89],Nomes: [Dev81, Dev16, Dev38, Dev89],Fit: [0.80, 0.60, 0.80, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 91,IDs: [55, 8, 65, 85],Nomes: [Dev55, Dev8, Dev65, Dev85],Fit: [0.70, 0.70, 0.60, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 92,IDs: [82, 28, 29, 62],Nomes: [Dev82, Dev28, Dev29, Dev62],Fit: [0.70, 0.80, 0.80, 0.60],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.70
Cromossomo: 93,IDs: [53, 16, 38, 89],Nomes: [Dev53, Dev16, Dev38, Dev89],Fit: [0.60, 0.60, 0.80, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.20
Cromossomo: 94,IDs: [81, 97, 17, 46],Nomes: [Dev81, Dev97, Dev17, Dev46],Fit: [0.80, 0.70, 0.70, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 95,IDs: [104, 27, 7, 85],Nomes: [Dev104, Dev27, Dev7, Dev85],Fit: [0.60, 0.70, 0.90, 0.80],Nível: [Junior, Senior, Middle, Master],Total Fit: 0.03
Cromossomo: 96,IDs: [82, 28, 29, 62],Nomes: [Dev82, Dev28, Dev29, Dev62],Fit: [0.70, 0.80, 0.80, 0.60],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.70
Cromossomo: 97,IDs: [53, 97, 17, 46],Nomes: [Dev53, Dev97, Dev17, Dev46],Fit: [0.60, 0.70, 0.70, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.17
Cromossomo: 98,IDs: [81, 16, 38, 89],Nomes: [Dev81, Dev16, Dev38, Dev89],Fit: [0.80, 0.60, 0.80, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 99,IDs: [8, 45, 94, 85],Nomes: [Dev8, Dev45, Dev94, Dev85],Fit: [0.70, 0.70, 0.60, 0.80],Nível: [Middle, Junior, Senior, Master],Total Fit: 0.03
Cromossomo: 100,IDs: [82, 28, 29, 62],Nomes: [Dev82, Dev28, Dev29, Dev62],Fit: [0.70, 0.80, 0.80, 0.60],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.70
Cromossomo: 101,IDs: [53, 97, 38, 89],Nomes: [Dev53, Dev97, Dev38, Dev89],Fit: [0.60, 0.70, 0.80, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.43
Cromossomo: 102,IDs: [45, 65, 48, 85],Nomes: [Dev45, Dev65, Dev48, Dev85],Fit: [0.70, 0.60, 0.90, 0.80],Nível: [Junior, Senior, Middle, Master],Total Fit: 0.03
Cromossomo: 103,IDs: [81, 16, 17, 46],Nomes: [Dev81, Dev16, Dev17, Dev46],Fit: [0.80, 0.60, 0.70, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 104,IDs: [82, 28, 29, 62],Nomes: [Dev82, Dev28, Dev29, Dev62],Fit: [0.70, 0.80, 0.80, 0.60],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.70
Cromossomo: 105,IDs: [53, 97, 17, 46],Nomes: [Dev53, Dev97, Dev17, Dev46],Fit: [0.60, 0.70, 0.70, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.17
Cromossomo: 106,IDs: [81, 16, 38, 89],Nomes: [Dev81, Dev16, Dev38, Dev89],Fit: [0.80, 0.60, 0.80, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 107,IDs: [],Nomes: [],Fit: [],Nível: [],Total Fit: 0.00
Cromossomo: 108,IDs: [82, 28, 29, 62],Nomes: [Dev82, Dev28, Dev29, Dev62],Fit: [0.70, 0.80, 0.80, 0.60],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.70
Cromossomo: 109,IDs: [53, 97, 38, 89],Nomes: [Dev53, Dev97, Dev38, Dev89],Fit: [0.60, 0.70, 0.80, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.43
Cromossomo: 110,IDs: [47, 48, 94, 85],Nomes: [Dev47, Dev48, Dev94, Dev85],Fit: [0.80, 0.90, 0.60, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 111,IDs: [81, 16, 17, 46],Nomes: [Dev81, Dev16, Dev17, Dev46],Fit: [0.80, 0.60, 0.70, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 112,IDs: [82, 28, 29, 62],Nomes: [Dev82, Dev28, Dev29, Dev62],Fit: [0.70, 0.80, 0.80, 0.60],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.70
Cromossomo: 113,IDs: [45, 16, 27, 46],Nomes: [Dev45, Dev16, Dev27, Dev46],Fit: [0.70, 0.60, 0.70, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.62
Cromossomo: 114,IDs: [47, 48, 38, 89],Nomes: [Dev47, Dev48, Dev38, Dev89],Fit: [0.80, 0.90, 0.80, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 115,IDs: [53, 97, 94, 85],Nomes: [Dev53, Dev97, Dev94, Dev85],Fit: [0.60, 0.70, 0.60, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 116,IDs: [82, 28, 29, 62],Nomes: [Dev82, Dev28, Dev29, Dev62],Fit: [0.70, 0.80, 0.80, 0.60],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.70
Cromossomo: 117,IDs: [47, 16, 27, 46],Nomes: [Dev47, Dev16, Dev27, Dev46],Fit: [0.80, 0.60, 0.70, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.43
Cromossomo: 118,IDs: [45, 48, 38, 89],Nomes: [Dev45, Dev48, Dev38, Dev89],Fit: [0.70, 0.90, 0.80, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 119,IDs: [17, 85, 8, 55],Nomes: [Dev17, Dev85, Dev8, Dev55],Fit: [0.70, 0.80, 0.70, 0.70],Nível: [Senior, Master, Middle, Junior],Total Fit: 0.03
Cromossomo: 120,IDs: [82, 28, 29, 62],Nomes: [Dev82, Dev28, Dev29, Dev62],Fit: [0.70, 0.80, 0.80, 0.60],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.70
Cromossomo: 121,IDs: [45, 16, 27, 46],Nomes: [Dev45, Dev16, Dev27, Dev46],Fit: [0.70, 0.60, 0.70, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.62
Cromossomo: 122,IDs: [47, 48, 38, 89],Nomes: [Dev47, Dev48, Dev38, Dev89],Fit: [0.80, 0.90, 0.80, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 123,IDs: [81, 8, 65, 85],Nomes: [Dev81, Dev8, Dev65, Dev85],Fit: [0.80, 0.70, 0.60, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 124,IDs: [82, 28, 29, 62],Nomes: [Dev82, Dev28, Dev29, Dev62],Fit: [0.70, 0.80, 0.80, 0.60],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.70
Cromossomo: 125,IDs: [47, 48, 27, 46],Nomes: [Dev47, Dev48, Dev27, Dev46],Fit: [0.80, 0.90, 0.70, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.45
Cromossomo: 126,IDs: [45, 16, 38, 89],Nomes: [Dev45, Dev16, Dev38, Dev89],Fit: [0.70, 0.60, 0.80, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.20
Cromossomo: 127,IDs: [97, 81, 65, 85],Nomes: [Dev97, Dev81, Dev65, Dev85],Fit: [0.70, 0.80, 0.60, 0.80],Nível: [Middle, Junior, Senior, Master],Total Fit: 0.03
Cromossomo: 128,IDs: [82, 28, 29, 62],Nomes: [Dev82, Dev28, Dev29, Dev62],Fit: [0.70, 0.80, 0.80, 0.60],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.70
Cromossomo: 129,IDs: [45, 16, 27, 46],Nomes: [Dev45, Dev16, Dev27, Dev46],Fit: [0.70, 0.60, 0.70, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.62
Cromossomo: 130,IDs: [47, 48, 38, 89],Nomes: [Dev47, Dev48, Dev38, Dev89],Fit: [0.80, 0.90, 0.80, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 131,IDs: [56, 85, 65, 8],Nomes: [Dev56, Dev85, Dev65, Dev8],Fit: [0.80, 0.80, 0.60, 0.70],Nível: [Junior, Master, Senior, Middle],Total Fit: 0.03
Cromossomo: 132,IDs: [82, 28, 29, 62],Nomes: [Dev82, Dev28, Dev29, Dev62],Fit: [0.70, 0.80, 0.80, 0.60],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.70
